split_seed,query_id,query_type,rank,memory_id,memory_type,memory_text,learned_score,is_relevant
23,q00131,4,9,llm_00027,preference,Melanie cherishes time with family and feels alive and happy when spending time with them.,0.0687228595561514,False
23,q00131,4,10,llm_00024,family,Melanie is married and has kids.,0.043337394637988,False
23,q00132,4,1,llm_00148,preference,"Melanie enjoys classical music like Bach and Mozart, as well as modern music like Ed Sheeran's 'Perfect'.",0.7564637070342278,True
23,q00132,4,2,llm_00144,event,Melanie attended a concert by the band 'Summer Sounds' and enjoyed their pop music.,0.252121448296915,False
23,q00132,4,3,llm_00147,hobby,Melanie plays the clarinet and started when she was young.,0.212283624401779,False
23,q00132,4,4,llm_00151,family,Melanie has kids.,0.17858502017707562,False
23,q00132,4,5,llm_00033,family,Melanie has two younger kids who love nature.,0.13042912936837486,False
23,q00132,4,6,llm_00136,preference,Melanie's favorite art type is painting landscapes and still life.,0.10629183127740308,False
23,q00132,4,7,llm_00162,relationship,Melanie has a friend who adopted last year and is now super happy with their new kid.,0.0751976771617602,False
23,q00132,4,8,llm_00177,family,"Melanie has multiple children, including a son who was in an accident and other kids who were scared but reassured.",0.07514786950105537,False
23,q00132,4,9,llm_00012,goal,"Melanie is prioritizing self-care and carving out me-time each day for running, reading, or playing violin.",0.07279088025494422,False
23,q00132,4,10,llm_00073,event,"Melanie's wedding was full of love and joy, and flowers were an important part of the decor.",0.06691693635794918,False
23,q00134,4,1,llm_00159,event,Melanie had a good time at a café last weekend.,0.9421206724513377,True
23,q00134,4,2,llm_00151,family,Melanie has kids.,0.1777544308821223,False
23,q00134,4,3,llm_00174,event,Melanie went on a road trip with her family over the past weekend.,0.11762828317691364,False
23,q00134,4,4,llm_00191,relationship,Caroline and Melanie have a supportive friendship and are there for each other.,0.09239194046277355,False
23,q00134,4,5,llm_00166,hobby,Melanie is doing okay now and has been reading a book recommended by Caroline and painting to keep busy.,0.07960030280880677,False
23,q00134,4,6,llm_00077,family,Melanie's family supported her during her move.,0.046298417398512544,False
23,q00134,4,7,llm_00177,family,"Melanie has multiple children, including a son who was in an accident and other kids who were scared but reassured.",0.02862324204328878,False
23,q00134,4,8,llm_00007,work,Melanie is managing kids and work.,0.022929525105253378,False
23,q00134,4,9,llm_00012,goal,"Melanie is prioritizing self-care and carving out me-time each day for running, reading, or playing violin.",0.021354364313965032,False
23,q00134,4,10,llm_00018,belief,Melanie believes self-care helps her better look after her family.,0.020223228769151124,False
23,q00142,4,1,llm_00135,preference,Caroline enjoys drawing flowers.,0.2035747211468099,False
23,q00142,4,2,llm_00124,emotion,Caroline finds painting therapeutic and it helps her explore her identity.,0.1201484275461342,False
23,q00142,4,3,llm_00101,work,Caroline is an artist who uses her art to advocate for LGBTQ+ rights and inclusivity.,0.10909440953229979,False
23,q00142,4,4,llm_00172,emotion,"Caroline was inspired by the transgender poetry reading to create art; she drew a piece that stands for freedom and being real, embracing her womanhood.",0.10904327624956779,True
23,q00142,4,5,llm_00183,goal,Caroline's goal is to build her own family through adoption and provide a home for kids who haven't had one.,0.0888947077080979,False
23,q00142,4,6,llm_00029,identity,Caroline is from Sweden.,0.06218111408316095,False
23,q00142,4,7,llm_00156,emotion,Caroline used art to explore her gender identity and during her transition.,0.06035221381427949,False
23,q00142,4,8,llm_00171,identity,Caroline is a transgender woman.,0.05763449870620247,True
23,q00142,4,9,llm_00104,work,Caroline created a painting titled 'Embracing Identity' about finding comfort and love in being yourself.,0.05666868189106726,False
23,q00142,4,10,llm_00030,family,"Caroline's grandma gave her a necklace from Sweden that symbolizes love, faith, and strength.",0.050797644003039474,False
23,q00145,4,1,llm_00173,event,"Melanie's son was in a car accident during a road trip over the past weekend, but he was okay.",0.9736864092616936,False
23,q00145,4,2,llm_00177,family,"Melanie has multiple children, including a son who was in an accident and other kids who were scared but reassured.",0.413267533998316,True
23,q00145,4,3,llm_02184,event,Evan's son had a bike accident last Tuesday and is recovering.,0.14423620130519854,False
23,q00145,4,4,llm_00175,event,Melanie's family visited the Grand Canyon during their road trip and enjoyed it.,0.07055332262533356,False
23,q00145,4,5,llm_00174,event,Melanie went on a road trip with her family over the past weekend.,0.05907617978253213,False
23,q00145,4,6,llm_02070,family,Evan is a father and was caring for his son after the soccer accident.,0.05325781392227167,False
23,q00145,4,7,llm_00151,family,Melanie has kids.,0.033509218186687416,False
23,q00145,4,8,llm_00077,family,Melanie's family supported her during her move.,0.028366366742375065,False
23,q00145,4,9,llm_00163,goal,Melanie is considering adoption herself after hearing about her friend's experience.,0.027525212659710755,False
23,q00145,4,10,llm_00024,family,Melanie is married and has kids.,0.024534211034863126,False
23,q00146,4,1,llm_00174,event,Melanie went on a road trip with her family over the past weekend.,0.3813214835913816,False
23,q00146,4,2,llm_00077,family,Melanie's family supported her during her move.,0.18082218914954792,False
23,q00146,4,3,llm_00018,belief,Melanie believes self-care helps her better look after her family.,0.15609818207390452,False
23,q00146,4,4,llm_00176,relationship,Melanie values her family deeply and considers them her biggest motivation and support.,0.14734768626003494,True
23,q00146,4,5,llm_00151,family,Melanie has kids.,0.13045315078910416,False
23,q00146,4,6,llm_00024,family,Melanie is married and has kids.,0.12158111883739106,False
23,q00146,4,7,llm_00177,family,"Melanie has multiple children, including a son who was in an accident and other kids who were scared but reassured.",0.10834456823704279,False
23,q00146,4,8,llm_00163,goal,Melanie is considering adoption herself after hearing about her friend's experience.,0.10053626606636214,False
23,q00146,4,9,llm_00097,emotion,Melanie feels lucky to have her family and appreciates the joy and love they bring.,0.0692394516581769,False
23,q00146,4,10,llm_00078,event,Melanie and her family went on a camping trip in the forest.,0.06145251192467846,False
23,q00147,4,1,llm_00177,family,"Melanie has multiple children, including a son who was in an accident and other kids who were scared but reassured.",0.8512808318342888,True
23,q00147,4,2,llm_00173,event,"Melanie's son was in a car accident during a road trip over the past weekend, but he was okay.",0.49185994308911435,False
23,q00147,4,3,llm_00151,family,Melanie has kids.,0.19052580998375968,False
23,q00147,4,4,llm_00175,event,Melanie's family visited the Grand Canyon during their road trip and enjoyed it.,0.11937191567402418,False
23,q00147,4,5,llm_00026,family,Melanie's family motivates her and gives her love.,0.10499968892892045,False
23,q00147,4,6,llm_00024,family,Melanie is married and has kids.,0.08802606970330965,False
23,q00147,4,7,llm_00178,event,Melanie went camping with her family yesterday and the kids loved it.,0.08162510441332622,False
23,q00147,4,8,llm_00033,family,Melanie has two younger kids who love nature.,0.07157670820357583,False
23,q00147,4,9,llm_00010,plan,Melanie is going swimming with the kids after the conversation.,0.05910577222911999,False
23,q00147,4,10,llm_00174,event,Melanie went on a road trip with her family over the past weekend.,0.058522548989420616,False
23,q00148,4,1,llm_00173,event,"Melanie's son was in a car accident during a road trip over the past weekend, but he was okay.",0.30510645113670876,False
23,q00148,4,2,llm_00174,event,Melanie went on a road trip with her family over the past weekend.,0.29497826185614306,False
23,q00148,4,3,llm_00175,event,Melanie's family visited the Grand Canyon during their road trip and enjoyed it.,0.27393617359399697,True
23,q00148,4,4,llm_00177,family,"Melanie has multiple children, including a son who was in an accident and other kids who were scared but reassured.",0.22503981712293492,False
23,q00148,4,5,llm_00163,goal,Melanie is considering adoption herself after hearing about her friend's experience.,0.10608762001459282,False
23,q00148,4,6,llm_00165,health,"Melanie had a setback last month: she got hurt and had to take a break from pottery, which she uses for self-expression and peace.",0.07180728966855503,False
23,q00148,4,7,llm_00010,plan,Melanie is going swimming with the kids after the conversation.,0.06975130689254556,False
23,q00148,4,8,llm_00167,hobby,Melanie painted a sunset-inspired painting last week; the colors make her feel calm.,0.06682888440734437,False
23,q00148,4,9,llm_00009,preference,Melanie finds painting a fun way to express feelings and relax after a long day.,0.059170040329622725,False
23,q00148,4,10,llm_00097,emotion,Melanie feels lucky to have her family and appreciates the joy and love they bring.,0.05782563047289051,False
23,q00149,4,1,llm_00175,event,Melanie's family visited the Grand Canyon during their road trip and enjoyed it.,0.9735339840422014,True
23,q00149,4,2,llm_00177,family,"Melanie has multiple children, including a son who was in an accident and other kids who were scared but reassured.",0.19557853764669433,False
23,q00149,4,3,llm_00178,event,Melanie went camping with her family yesterday and the kids loved it.,0.141716910035169,False
23,q00149,4,4,llm_00033,family,Melanie has two younger kids who love nature.,0.07456678329453108,False
23,q00149,4,5,llm_00051,preference,Melanie's favorite childhood book was 'Charlotte's Web'.,0.07114898318179634,False
23,q00149,4,6,llm_00174,event,Melanie went on a road trip with her family over the past weekend.,0.07088693945367551,False
23,q00149,4,7,llm_00007,work,Melanie is managing kids and work.,0.06542358420420462,False
23,q00149,4,8,llm_00151,family,Melanie has kids.,0.061315032561832475,False
23,q00149,4,9,llm_00092,event,Melanie went to the beach with her kids recently.,0.05893711188210849,False
23,q00149,4,10,llm_00099,family,Melanie has kids and enjoys spending time with them.,0.05282525451004136,False
23,q00157,5,1,llm_00017,emotion,Caroline feels hopeful and optimistic about the adoption process.,0.7879613528167444,False
23,q00157,5,2,llm_00163,goal,Melanie is considering adoption herself after hearing about her friend's experience.,0.7408085697868559,False
23,q00157,5,3,llm_02178,emotion,Evan is excited and a bit nervous about the upcoming baby.,0.3393169215946998,False
23,q00157,5,4,llm_00026,family,Melanie's family motivates her and gives her love.,0.193211952850789,False
23,q00157,5,5,llm_00013,plan,Melanie's kids are excited about summer break and the family is thinking about going camping next month.,0.16474777306732452,False
23,q00157,5,6,llm_02421,emotion,Calvin is excited to collaborate with artists he met in Boston.,0.1522855019601789,False
23,q00157,5,7,llm_00295,emotion,Gina is excited and nervous about starting her fashion internship.,0.14538824716004387,False
23,q00157,5,8,llm_02402,emotion,Calvin is excited about the upcoming tour.,0.1283892799056285,False
23,q00157,5,9,llm_01963,emotion,Jolene is excited about the meditation course.,0.12825041187430292,False
23,q00157,5,10,llm_00160,goal,Caroline is ready to become a mom and has contacted her mentor for adoption advice.,0.114361249851522,False
23,q00161,5,1,llm_00030,family,"Caroline's grandma gave her a necklace from Sweden that symbolizes love, faith, and strength.",0.49440541796491116,True
