query_id,query_type,query,method,selected_method,predicted_intent,mrr,recall@1,recall@3,recall@5,first_rank
q01154,5,What activity do Audrey and Buddy enjoy doing together?,text_intent_router,vector,identity_profile_vector,0.1111111111111111,0.0,0.0,0.0,9
q01155,5,What type of drink did Andrew recently try at a new spot in town?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01156,5,Which type of pizza did Audrey suggest trying first to someone new to Italian cuisine?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01157,5,How often does Andrew meet up with other dog owners for tips and playdates?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01158,3,What are John's suspected health problems?,text_intent_router,type_aware,default_type_aware,0.004,0.0,0.0,0.0,250
q01159,2,"Which recreational activity was James pursuing on March 16, 2022?",text_intent_router,vector,identity_profile_vector,0.037037037037037035,0.0,0.0,0.0,27
q01160,1,Which places or events have John and James planned to meet at?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01161,1,Do both James and John have pets?,text_intent_router,type_aware,default_type_aware,0.043478260869565216,0.0,0.0,0.0,23
q01162,2,When did John resume playing drums in his adulthood?,text_intent_router,type_aware,temporal_type_aware,0.5,0.0,1.0,1.0,2
q01163,1,What are John and James' favorite games?,text_intent_router,vector,identity_profile_vector,0.5,0.0,1.0,1.0,2
q01164,3,Does James live in Connecticut?,text_intent_router,type_aware,default_type_aware,0.1,0.0,0.0,0.0,10
q01165,3,In which state is the shelter from which James adopted the puppy?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01166,1,How many pets does James have?,text_intent_router,type_aware,default_type_aware,0.1111111111111111,0.0,0.0,0.0,9
q01167,1,What are the names of James's dogs?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01168,2,When did James adopt Ned?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01169,2,"How was John feeling on April 10, 2022?",text_intent_router,type_aware,default_type_aware,0.002652519893899204,0.0,0.0,0.0,377
q01170,3,Did James have a girlfriend during April 2022?,text_intent_router,type_aware,default_type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01171,2,When did James visit Italy?,text_intent_router,type_aware,temporal_type_aware,0.5,0.0,1.0,1.0,2
q01172,2,When did James buy himself a new adventure book?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01173,2,When did James start playing Civilization VI?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01175,3,What is the board game where you have to find the imposter that John mentions to James?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01176,1,Which books has John recommended to James?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01177,3,Was James feeling lonely before meeting Samantha?,text_intent_router,type_aware,default_type_aware,0.030303030303030304,0.0,0.0,0.0,33
q01178,1,How many charity tournaments has John organized till date?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01179,2,When did John first organize a charity tournament with his friends?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01180,1,Who or which organizations have been the beneficiaries of John's charity tournaments?,text_intent_router,type_aware,default_type_aware,0.2,0.0,0.0,1.0,5
q01181,2,When will John start his new job?,text_intent_router,type_aware,temporal_type_aware,0.5,0.0,1.0,1.0,2
q01182,1,What kind of games has James tried to develop?,text_intent_router,keyword,keyword_heavy,0.0045045045045045045,0.0,0.0,0.0,222
q01183,3,Are John and James fans of the same football team?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01184,1,Which countries has James visited?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01185,1,What kind of classes has James joined?,text_intent_router,keyword,keyword_heavy,0.006993006993006993,0.0,0.0,0.0,143
q01186,2,When did James volunteer at an organization?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01187,2,When did James depart for his trip to Canada?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01188,3,Which country did James book tickets for in July 2022?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01189,2,How many days did James plan to spend on his trip in Canada?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01190,2,"Where was James at on July 12, 2022?",text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01191,3,Did John and James study together?,text_intent_router,type_aware,default_type_aware,0.125,0.0,0.0,0.0,8
q01192,1,Which countries did James visit in July 2022?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01193,3,What additional country did James visit during his trip to Canada?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01194,3,Who is Jill?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01195,2,When did John spend time with his sister and dogs?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01196,1,What happened to John's job situation in 2022?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01197,2,When did John start his job in IT?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01198,1,What kind of tricks do James's pets know?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01199,2,When did James meet Samantha?,text_intent_router,type_aware,temporal_type_aware,0.006756756756756757,0.0,0.0,0.0,148
q01200,2,When did James take his 3 dogs to the beach?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01201,2,When did John plan his next meeting with his siblings?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01202,3,Why didn't John want to go to Starbucks?,text_intent_router,type_aware,causal_type_aware,0.002898550724637681,0.0,0.0,0.0,345
q01203,1,What kind of beer does McGee's bar serve?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01204,2,When did John and James meet at McGee's bar?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01205,2,When did James ask Samantha to be his girlfriend?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01206,2,"When did James, Samantha and John go to the baseball game together?",text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01207,1,What gaming equipments did John buy or refurbish?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01208,2,When did James start taking cooking classes?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01209,1,Which new games did John start play during the course of the conversation with James?,text_intent_router,type_aware,default_type_aware,0.2,0.0,0.0,1.0,5
q01210,2,When did John start working on his 2D Adventure mobile game?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01211,2,How long did it take for James to complete his Witcher-inspired game?,text_intent_router,type_aware,temporal_type_aware,0.25,0.0,0.0,1.0,4
q01212,1,What kind of programming-related events has John hosted?,text_intent_router,keyword,keyword_heavy,0.25,0.0,0.0,1.0,4
q01213,2,When did John and his programming friends host an online programming competition?,text_intent_router,type_aware,temporal_type_aware,0.5,0.0,1.0,1.0,2
q01214,1,Which of James's family members have visited him in the last year?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01215,2,When did James' mother and her friend visit him?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01216,2,When did James try Cyberpunk 2077 game?,text_intent_router,type_aware,temporal_type_aware,0.5,0.0,1.0,1.0,2
q01217,2,When did John and his gaming friends organize the charity tournament?,text_intent_router,type_aware,temporal_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01218,1,What games has John played with his friends at charity tournaments?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01219,2,What was James' big moment with Samantha in October 2023?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01220,2,How long did James and Samantha date for before deciding to move in together?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01221,2,"When did James, his family and his dogs start on a road trip together?",text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01222,2,How long did John practice chess for before winning the chess tournament?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01225,4,What programming languages has James worked with?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01226,4,What type of mobile application does James plan to build with John?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01228,4,What has John mostly found with the metal detector so far?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01229,4,What did James offer to do for John regarding pets?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01230,4,"What instrument is John learning to play as of 27 March, 2022?",text_intent_router,type_aware,default_type_aware,0.3333333333333333,0.0,1.0,1.0,3
q01231,4,"How long has John been playing the drums as of 27 March, 2022?",text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01232,4,What game did John play in an intense tournament at the gaming convention in March 2022?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01233,4,What game was James playing in the online gaming tournament in April 2022?,text_intent_router,type_aware,default_type_aware,0.05,0.0,0.0,0.0,20
q01234,4,How does James communicate with his gaming team?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01235,4,What advice did James receive from the famous players he met at the tournament?,text_intent_router,type_aware,default_type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01236,4,What did James adopt in April 2022?,text_intent_router,type_aware,default_type_aware,0.07692307692307693,0.0,0.0,0.0,13
q01237,4,What is the name of the pup that was adopted by James?,text_intent_router,type_aware,default_type_aware,0.08333333333333333,0.0,0.0,0.0,12
q01238,4,Why did James embody the appearance of the game character from the woman he saw during a walk?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01239,4,What inspired James to create the game character in the virtual world?,text_intent_router,type_aware,default_type_aware,0.25,0.0,0.0,1.0,4
q01240,4,Which country did James visit in 2021?,text_intent_router,type_aware,default_type_aware,0.25,0.0,0.0,1.0,4
q01241,4,What impresses John about Japan?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01242,4,What kind of assignment was giving John a hard time at work?,text_intent_router,keyword,keyword_heavy,0.013157894736842105,0.0,0.0,0.0,76
q01243,4,"What breed is Daisy, one of James' dogs?",text_intent_router,type_aware,default_type_aware,0.25,0.0,0.0,1.0,4
q01244,4,What type of pizza is James' favorite?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01245,4,What type of pizza is John's favorite?,text_intent_router,keyword,keyword_heavy,1.0,1.0,1.0,1.0,1
q01246,4,"What did John organize with his friends on May 8, 2022?",text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01247,4,What did John and his friends do with the remaining money after helping the dog shelter?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01248,4,What was the main goal of the money raised from the charity tournament organized by John and his friends in May 2022?,text_intent_router,type_aware,default_type_aware,0.2,0.0,0.0,1.0,5
q01250,4,What did John create for the charitable foundation that helped generate reports for analysis?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01251,4,What did John receive for achieving second place in the tournament?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01252,4,What project is James working on in his game design course?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
q01253,4,Who does James support in football matches?,text_intent_router,type_aware,causal_type_aware,1.0,1.0,1.0,1.0,1
q01254,4,Which football club does John support?,text_intent_router,type_aware,causal_type_aware,0.0625,0.0,0.0,0.0,16
q01255,4,What disagreement do James and John have about their football teams?,text_intent_router,type_aware,default_type_aware,0.005376344086021506,0.0,0.0,0.0,186
q01256,4,What is Max good at doing according to James?,text_intent_router,type_aware,default_type_aware,0.2,0.0,0.0,1.0,5
q01257,4,What is the main focus of the organization that James volunteered with?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01259,4,"How did John relax in his free time on 9 July, 2022?",text_intent_router,type_aware,temporal_type_aware,0.5,0.0,1.0,1.0,2
q01260,4,What did James enjoy doing on cold winter days?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01261,4,"What new hobby did James become interested in on 9 July, 2022?",text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01262,4,Where did James plan to visit after Toronto?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01263,4,When did James plan to return from his trip to Toronto and Vancouver?,text_intent_router,type_aware,temporal_type_aware,1.0,1.0,1.0,1.0,1
q01264,4,What online game did John start playing recently for improving strategy?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01266,4,Which game tournaments does John plan to organize besides CS:GO?,text_intent_router,vector,identity_profile_vector,1.0,1.0,1.0,1.0,1
q01267,4,What happened to James's puppy during the recent visit to the clinic?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01268,4,What game genre did John start exploring instead of shooters?,text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01269,4,"Which RPG game is John playing and enjoying on 10 August, 2022?",text_intent_router,type_aware,default_type_aware,0.16666666666666666,0.0,0.0,0.0,6
q01270,4,"What aspect of ""The Witcher 3"" does John find immersive?",text_intent_router,type_aware,default_type_aware,1.0,1.0,1.0,1.0,1
q01271,4,Whose phone number did James receive during the beach outing?,text_intent_router,type_aware,default_type_aware,0.5,0.0,1.0,1.0,2
