query_id,query_type,method,selected_method,mrr,recall@1,recall@3,recall@5,first_rank,query,predicted_intent
q00521,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Which of Joanna's screenplay were rejected from production companies?,default_type_aware
q00522,2,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,When is Nate hosting a gaming party?,temporal_type_aware
q00523,2,text_intent_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6,When did Joanna hike with her buddies?,temporal_type_aware
q00524,2,text_intent_router,type_aware,0.0625,0.0,0.0,0.0,16,When did Nate win his third tourney?,temporal_type_aware
q00525,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What places has Joanna submitted her work to?,default_type_aware
q00526,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Nate make vegan icecream and share it with a vegan diet group?,temporal_type_aware
q00527,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When is Joanna going to make Nate's ice cream for her family?,temporal_type_aware
q00528,1,text_intent_router,keyword,0.045454545454545456,0.0,0.0,0.0,22,What kind of writings does Joanna do?,keyword_heavy
q00529,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Nate win his fourth video game tournament?,temporal_type_aware
q00530,2,text_intent_router,vector,0.08333333333333333,0.0,0.0,0.0,12,Where did Joanna travel to in July 2022?,identity_profile_vector
q00531,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did someone write Joanna a touching letter?,temporal_type_aware
q00532,1,text_intent_router,type_aware,0.09090909090909091,0.0,0.0,0.0,11,What book recommendations has Joanna given to Nate?,default_type_aware
q00533,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Nate take time off to chill with his pets?,temporal_type_aware
q00534,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Joanna share her book with her writers group?,temporal_type_aware
q00535,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Nate win an international tournament?,temporal_type_aware
q00536,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Joanna make a desert with almond milk?,temporal_type_aware
q00537,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Nate attend a cooking show?,temporal_type_aware
q00538,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Joanna's laptop crash?,temporal_type_aware
q00539,2,text_intent_router,type_aware,0.07692307692307693,0.0,0.0,0.0,13,When did Joanna make a chocolate tart with raspberries?,temporal_type_aware
q00540,1,text_intent_router,type_aware,0.024390243902439025,0.0,0.0,0.0,41,What movies have both Joanna and Nate seen?,default_type_aware
q00541,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How long did it take for Joanna to finish writing her book?,temporal_type_aware
q00542,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Nate win a lot of money in a video game tournament?,temporal_type_aware
q00543,2,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,When did Joanna finish up the writing for her book?,temporal_type_aware
q00544,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What board games has Nate played?,default_type_aware
q00545,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What places has Nate met new people?,default_type_aware
q00546,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Nate go to a convention and meet new people?,temporal_type_aware
q00547,1,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,How many times has Joanna's scripts been rejected?,default_type_aware
q00548,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What is something Nate gave to Joanna that brings her a lot of joy?,default_type_aware
q00549,1,text_intent_router,type_aware,0.09090909090909091,0.0,0.0,0.0,11,When did Nate get Tilly for Joanna?,temporal_type_aware
q00550,1,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,How many of Joanna's writing have made it to the big screen?,default_type_aware
q00551,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How many times has Nate taken his turtles on a walk?,default_type_aware
q00553,1,text_intent_router,type_aware,0.14285714285714285,0.0,0.0,0.0,7,What is Joanna inspired by?,default_type_aware
q00554,1,text_intent_router,vector,0.16666666666666666,0.0,0.0,0.0,6,What animal do both Nate and Joanna like?,identity_profile_vector
q00555,2,text_intent_router,type_aware,0.16666666666666666,0.0,0.0,0.0,6,When did Joanna plan to go over to Nate's and share recipes?,temporal_type_aware
q00556,1,text_intent_router,type_aware,0.09090909090909091,0.0,0.0,0.0,11,What things has Nate reccomended to Joanna?,default_type_aware
q00557,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What does Joanna do to remember happy memories?,default_type_aware
q00558,3,text_intent_router,type_aware,0.018867924528301886,0.0,0.0,0.0,53,What Console does Nate own?,default_type_aware
q00559,1,text_intent_router,type_aware,0.14285714285714285,0.0,0.0,0.0,7,What mediums does Nate use to play games?,default_type_aware
q00560,1,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,How many letters has Joanna recieved?,default_type_aware
q00561,1,text_intent_router,type_aware,0.07142857142857142,0.0,0.0,0.0,14,What video games does Nate play?,default_type_aware
q00562,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Nate win a big Valorant tourney?,temporal_type_aware
q00563,2,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,Which torunament did Nate win in the beginning of November 2022?,default_type_aware
q00564,3,text_intent_router,type_aware,0.016129032258064516,0.0,0.0,0.0,62,What alternative career might Nate consider after gaming?,default_type_aware
q00565,1,text_intent_router,type_aware,0.07142857142857142,0.0,0.0,0.0,14,What pets does Nate have?,default_type_aware
q00566,3,text_intent_router,type_aware,0.05555555555555555,0.0,0.0,0.0,18,How many hikes has Joanna been on?,default_type_aware
q00567,1,text_intent_router,type_aware,0.058823529411764705,0.0,0.0,0.0,17,How many turtles does Nate have?,default_type_aware
q00568,1,text_intent_router,vector,0.125,0.0,0.0,0.0,8,What activities does Nate do with his turtles?,identity_profile_vector
q00569,1,text_intent_router,type_aware,0.038461538461538464,0.0,0.0,0.0,26,What do both Joanna and Nate appreciate the beauty of?,default_type_aware
q00570,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Joanna plan on going to Nate's to watch him play with his turtles?,temporal_type_aware
q00571,3,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What state did Joanna visit in summer 2021?,default_type_aware
q00572,1,text_intent_router,type_aware,0.05263157894736842,0.0,0.0,0.0,19,What recommendations has Nate received from Joanna?,default_type_aware
q00573,1,text_intent_router,vector,0.3333333333333333,0.0,1.0,1.0,3,What are Nate's favorite desserts?,identity_profile_vector
q00574,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How has Nate tried to disburse his vegan ice-cream recipes?,default_type_aware
q00575,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Nate win his second tournament?,temporal_type_aware
q00576,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,How many video game tournaments has Nate participated in?,default_type_aware
q00577,1,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,How many screenplays has Joanna written?,default_type_aware
q00578,1,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,How many tournaments has Nate won?,default_type_aware
q00579,1,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What recipes has Joanna made?,default_type_aware
q00580,1,text_intent_router,type_aware,0.1,0.0,0.0,0.0,10,What recipes has Nate made?,default_type_aware
q00581,1,text_intent_router,type_aware,0.2,0.0,0.0,1.0,5,What are the skills that Nate has helped others learn?,default_type_aware
q00582,3,text_intent_router,type_aware,0.00819672131147541,0.0,0.0,0.0,122,Was the first half of September 2022 a good month career-wise for Nate and Joanna? Answer yes or no.,default_type_aware
q00583,3,text_intent_router,keyword,0.06666666666666667,0.0,0.0,0.0,15,What kind of job is Joanna beginning to preform the duties of because of her movie scripts?,keyword_heavy
q00584,2,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,When did Nate take his turtles to the beach?,temporal_type_aware
q00585,3,text_intent_router,type_aware,0.02040816326530612,0.0,0.0,0.0,49,What state did Nate visit?,default_type_aware
q00586,4,text_intent_router,vector,0.0625,0.0,0.0,0.0,16,What is one of Joanna's favorite movies?,identity_profile_vector
q00587,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,What color did Nate choose for his hair?,default_type_aware
q00588,4,text_intent_router,vector,1.0,1.0,1.0,1.0,1,What is Nate's favorite movie trilogy?,identity_profile_vector
q00589,4,text_intent_router,vector,1.0,1.0,1.0,1.0,1,What is Nate's favorite book series about?,identity_profile_vector
q00591,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What game was the second tournament that Nate won based on?,default_type_aware
q00592,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What is Joanna's third screenplay about?,default_type_aware
q00593,4,text_intent_router,vector,0.03225806451612903,0.0,0.0,0.0,31,What is Nate's favorite video game?,identity_profile_vector
q00594,4,text_intent_router,keyword,0.14285714285714285,0.0,0.0,0.0,7,What type of movies does Nate enjoy watching the most?,keyword_heavy
q00595,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,"What did Joanna just finish last Friday on 23 January, 2022?",default_type_aware
q00596,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What genre is Joanna's first screenplay?,default_type_aware
q00597,4,text_intent_router,type_aware,0.07692307692307693,0.0,0.0,0.0,13,What are Joanna's plans for her finished screenplay in January 2022?,default_type_aware
q00598,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,For how long has Nate had his turtles?,temporal_type_aware
q00599,4,text_intent_router,type_aware,0.2,0.0,0.0,1.0,5,What did Nate think of the coconut milk ice cream he made?,default_type_aware
q00600,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Which dairy-free dessert flavors does Nate enjoy?,default_type_aware
q00601,4,text_intent_router,type_aware,0.03125,0.0,0.0,0.0,32,"What did Joanna recently watch and recommend to Nate on February 7, 2022?",default_type_aware
q00602,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"What is ""Little Women"" about according to Joanna?",default_type_aware
q00603,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"What flavor of ice cream did Nate make for his friend on 25 February, 2022?",default_type_aware
q00604,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,"What inspired Joanna's new screenplay on 25 February, 2022?",default_type_aware
q00605,4,text_intent_router,type_aware,0.25,0.0,0.0,1.0,4,Why does Nate like turtles as pets?,causal_type_aware
q00607,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What was Joanna's audition for?,default_type_aware
q00608,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Why did Nate choose the hair color he did?,causal_type_aware
q00609,4,text_intent_router,keyword,0.06666666666666667,0.0,0.0,0.0,15,What are the main ingredients of the ice cream recipe shared by Nate?,keyword_heavy
q00610,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What is Joanna's project called in the writers group?,keyword_heavy
q00611,4,text_intent_router,vector,1.0,1.0,1.0,1.0,1,What is Nate's favorite genre of movies?,identity_profile_vector
q00612,4,text_intent_router,keyword,0.007633587786259542,0.0,0.0,0.0,131,What kind of books does Nate enjoy?,keyword_heavy
q00613,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What kind of films does Joanna enjoy?,keyword_heavy
q00614,4,text_intent_router,vector,0.2,0.0,0.0,1.0,5,Which activity helps Nate escape and stimulates his imagination?,identity_profile_vector
q00615,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What filling did Joanna use in the cake she made recently in May 2022?,default_type_aware
q00616,4,text_intent_router,keyword,1.0,1.0,1.0,1.0,1,What kind of frosting did Joanna use on the cake she made recently in May 2022?,keyword_heavy
q00617,4,text_intent_router,type_aware,0.007692307692307693,0.0,0.0,0.0,130,What does Nate feel he could do when out in cool places like Whispering Falls?,temporal_type_aware
q00618,4,text_intent_router,vector,1.0,1.0,1.0,1.0,1,What creative activity does Nate joke about pursuing after being inspired by their hikes with Jo?,identity_profile_vector
q00619,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Who invited Nate to join her on the trails sometime?,default_type_aware
q00620,4,text_intent_router,type_aware,0.07142857142857142,0.0,0.0,0.0,14,"What did Nate do for Joanna on 25 May, 2022?",default_type_aware
q00621,4,text_intent_router,type_aware,0.5,0.0,1.0,1.0,2,How does Nate describe the stuffed animal he got for Joanna?,causal_type_aware
q00622,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What event is Nate organizing in June 2022?,default_type_aware
q00623,4,text_intent_router,vector,0.5,0.0,1.0,1.0,2,Who did Nate plan to invite to his gaming party in June 2022?,identity_profile_vector
q00624,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What special items did Nate get for everyone at his gaming party?,default_type_aware
q00625,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did Joanna write yesterday that appeared on the big screen?,default_type_aware
q00626,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What superhero is Joanna a fan of?,default_type_aware
q00627,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,Which superhero toy figure does Nate share a photo of?,default_type_aware
q00628,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What is displayed on Joanna's cork board for motivation and creativity?,default_type_aware
q00629,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What does the photo on Joanna's cork board remind her of?,default_type_aware
q00630,4,text_intent_router,type_aware,1.0,1.0,1.0,1.0,1,What did Nate make and share with his vegan diet group?,default_type_aware
q00631,4,text_intent_router,type_aware,0.25,0.0,0.0,1.0,4,How many people attended the gaming party hosted by Nate in June 2022?,default_type_aware
q00632,4,text_intent_router,type_aware,0.3333333333333333,0.0,1.0,1.0,3,What recipe Nate offer to share with Joanna?,default_type_aware
